Gene,Coefficient(Slope),P-Value,Q-Value
RN7SL453P,0.0008167980874328,0.8578146596660157,0.9989908999566277
RHEBP2,0.0182923129901772,0.80825257120359,0.9791435373501327
ABC7-42404400C24.1,0.0364006395858327,0.6271577547172429,0.8907690581487924
CH17-360D5.2,0.086284775359572,0.2743024872683591,0.6685141405516235
CH17-360D5.1,0.0212933558760217,0.099261316605801,0.4216620432218444
CH17-360D5.3,0.0368203410272969,0.3395726499462768,0.7229318722875154
FAM25C,0.012817046948082,0.1502935875136648,0.521280185199958
AGAP12P,-0.2145453120084539,0.0501500978427144,0.29315709834344844
RNA5SP315,-0.0061817826100151,0.4768112374906379,0.800266506990466
BMS1P7,0.0020630511599066,0.9515318220059952,1.0
PTPN20CP,0.0145595301294513,0.518035038220994,0.8279811461216608
FRMPD2,-0.0826950825951905,0.0756051334628133,0.36658987885264266
RPS6P14,0.002685814662632,0.3756235856307686,0.7518255833823985
MAPK8,-0.0262594859538039,0.5424656752644134,0.8422925326927296
RP11-541M12.6,-0.0542471645846624,0.420358796393906,0.7879047123448532
ARHGAP22,-0.0764376005437983,0.2856647787098223,0.6809873852388697
ARHGAP22-IT1,0.0362254292713562,0.0872694289069673,0.39438846547095685
RP11-541M12.3,0.0244482201644924,0.0550383972251483,0.3081698647502868
RP11-534L6.5,-0.0058439371120663,0.6653185681186338,0.910141530751753
RP11-534L6.2,-0.0043751954398059,0.90274245657231,1.0
WDFY4,0.0016684410651015,0.9717030143891078,1.0
RPL13AP19,-0.1172083314088184,0.1311947736666292,0.48888120813035835
RP11-563N6.6,-0.1108567597212618,0.2937543326036989,0.6887871131023454
RP11-523O18.7,0.1032559425270843,0.0369673222627273,0.24638262202012073
LRRC18,0.0700245070175232,0.4750273249303527,0.800266506990466
RP11-523O18.5,0.1203879828856242,0.1592616689453664,0.521280185199958
RP11-523O18.1,0.0214415843965322,0.7764001699934528,0.9650115677856786
MIR4294,-3.527122324651841e-05,0.990436845719498,1.0
VSTM4,0.1169703144201699,0.2486102859722394,0.6382080660113088
FAM170B-AS1,0.1029009882024234,0.1064154586137873,0.4380179986913878
FAM170B,0.1859051710945854,0.1180103078897942,0.4617479139918035
C10orf128,0.0498178489276502,0.5160798803091131,0.827012440949749
C10orf71-AS1,-0.0306667232830682,0.547716743942855,0.8453760951464048
C10orf71,0.1066968013412296,0.4671385751728525,0.800266506990466
DRGX,-0.0612957084571862,0.1204383437875494,0.4667733965675066
RP11-123B3.2,0.0586485491110206,0.1249849344769525,0.4768784975514251
ERCC6,-0.0188810517072279,0.556378917225822,0.8501867800725942
HMGB1P50,0.0204560755659122,0.0801699966135136,0.3777362075819067
CHAT,0.0143444607260118,0.6452275257892731,0.9003047668756952
SLC18A3,0.0567478008677169,0.2125719220219097,0.5987064111345042
C10orf53,-0.0665066781693657,0.0403454164815318,0.26013192117158196
OGDHL,-0.233830977120697,0.0588552481938736,0.31901442387322837
MAPK6PS6,0.024856558085027,0.1798666666203246,0.5510567969098581
RPL21P89,0.1190980586940331,0.2127813671091575,0.5990490636492768
PARG,0.0944798925628346,0.0191838029923497,0.1684545878974352
RPL35AP24,-0.009475325953888,0.6232745606674225,0.888638815079345
TIMM23B,-0.1040156063922611,0.2165956267669391,0.6046115690781173
LINC00843,-0.0832927602382164,0.3071583053581587,0.701694196179964
RNA5SP317,0.0051779719060929,0.8372433608524403,0.990660085692625
AGAP6,-0.0226912033915169,0.6507332866311373,0.9030435848335506
FAM21EP,0.0881201853445224,0.3139618241825341,0.7067360429554076
SLC9A3P3,0.010950991333866,0.7681583887173851,0.9616347022630065
WASHC2A,-0.0302123697422997,0.3803319128292295,0.7556857554749208
SLC9A3P1,0.0027589124525473,0.862097366711706,1.0
ASAH2,0.0279706342529889,0.7683213026144146,0.9616699503009474
DYNC1I2P1,0.0142529962916781,0.8775679808575382,1.0
SGMS1,-0.0136911717036309,0.7326727334532916,0.944866055576918
RP11-521C22.2,-0.0755724377829676,0.3492047918778193,0.7310295267349456
RP11-512N4.2,0.0169742172239098,0.4732604410034335,0.800266506990466
RNU7-107P,0.0,1.0,1.0
SGMS1-AS1,0.1436473686405465,0.0306534022793285,0.22111925703397217
SHQ1P1,-0.0031413035357756,0.4873773251076954,0.8071258283718885
BEND3P1,0.0996794843431098,0.3768638439913293,0.7528320205754307
NUTM2HP,0.0972415601823074,0.305793114940615,0.7003338394444794
RP11-564C4.4,-0.0012020200508896,0.8157560429494127,0.9815941082497265
CTSLP4,-0.001728540517723,0.8717032769257413,1.0
PGGT1BP1,-0.006077493625627,0.8141415670092397,0.9810954978089502
ASAH2B,-0.1182006165466266,0.2791839179444449,0.6743157025787175
A1CF,-0.2650301717712654,0.1730995541928602,0.5401458052298728
RP11-449O16.2,0.0051905051388211,0.3187653668895486,0.707902775801481
CCDC58P2,0.0027777571232637,0.1603314696236161,0.521280185199958
RP11-96B5.4,-0.0087178692765528,0.3871422621830374,0.7613828274337151
PRKG1,0.137959361596592,0.1589752761354908,0.521280185199958
RP11-96B5.3,0.0155403729675859,0.5605479568943924,0.8527762359805566
RP11-40C11.2,-0.0029581208489129,0.3292305207680942,0.7150727109517326
MIR605,0.0,1.0,1.0
RP11-539E19.2,-0.0066201992367417,0.6613150208313203,0.9081966472472981
RSU1P3,-0.0007211466266034,0.8973161480731286,1.0
CSTF2T,0.0069292374334167,0.831744724588525,0.9880299242316876
PRKG1-AS1,0.0962340486585835,0.1378794930280254,0.500719752307159
DKK1,0.0069982865518209,0.9530004514297724,1.0
RPL31P44,-0.0068826609438717,0.5962249846013554,0.873222554223512
THAP12P3,-0.0287079762215637,0.4245762625111003,0.7912630090125965
LINC01468,0.0255527581282452,0.2138825819992509,0.6004822897972665
RP11-556E13.1,0.0796759308437498,0.4219131099662365,0.7889121968515133
MBL2,-0.0003332079733781,0.9968379463911504,1.0
RP11-319F12.2,-0.0049630878668584,0.6483537693883891,0.901850561277319
SNRPEP8,-0.0022744805139855,0.4768112374906375,0.800266506990466
RP11-71J2.1,0.0106918931567997,0.1603314696236162,0.521280185199958
RNA5SP318,0.0,1.0,1.0
RP11-449J3.3,-0.0049539431662347,0.4768112374906378,0.800266506990466
PCDH15,0.046344628705517,0.4917035354815925,0.8104679464439782
RNU6-687P,0.0,1.0,1.0
RP11-257I14.1,0.0074090083991547,0.5384205285434326,0.839740979180158
NEFMP1,-0.0011792993019224,0.8999552593429672,1.0
MIR548F1,0.0,1.0,1.0
RP11-264A11.1,-0.0139393425444555,0.2207981492185032,0.6097947367904349
RP11-168O22.1,0.0022830764519522,0.5891385125829807,0.8693133172433536
RP11-598C10.2,0.0025313357985298,0.160331469623616,0.521280185199958
RP11-598C10.1,0.0076296557853421,0.1603314696236162,0.521280185199958
MTRNR2L5,0.0187000472174324,0.0547898628828678,0.3073141060825561
GAPDHP21,0.0316887971658935,0.6379976472763687,0.8969726447244749
RP11-478B11.2,-0.0053405087251146,0.3201647137825031,0.708699537036364
ZWINT,-0.0747217477205593,0.5169500275859109,0.8274153205127937
MIR3924,0.0,1.0,1.0
RP11-550A9.1,0.0058519527627974,0.0468812522758648,0.28374965732044066
RP11-448K10.1,-0.0233088985937723,0.2411193933137611,0.6309007755116361
MRPS35P3,-0.006354930476229,0.6454905582816084,0.9003454497485772
RP11-123G9.1,0.0056184920763982,0.3303383071367606,0.716025921671168
IPMK,0.3043130999524122,0.0003012380392862,0.014412636996158273
TPT1P10,0.0217158441546408,0.8103545754033774,0.9799503141153016
CISD1,0.1008087928625258,0.0452665239414871,0.2780679728832749
RP11-179B15.5,-0.0196458458818937,0.326041427464231,0.7122835490866901
RP11-179B15.6,0.0264177227834696,0.2942141900813669,0.6891422092140529
UBE2D1,0.4260783466332423,1.6208282348156704e-05,0.0026664468783907823
TFAM,0.2077660859515658,0.0002892580290623,0.01402918658282702
BICC1,0.1054869445769816,0.3544988867702352,0.7349687038026755
FAM133CP,0.0233787580923846,0.4689439988533316,0.800266506990466
RN7SKP196,-0.0035316039566208,0.2221102119811277,0.6106688503461787
LINC00844,0.0491961877033201,0.5890115813209638,0.8693133172433536
RPLP1P10,0.0015270301985024,0.6698645934195255,0.9126639366370245
TRAF6P1,0.0532345225920583,0.0561755556441949,0.31156516648662885
PHYHIPL,-0.0420564268780849,0.7003249917125018,0.9284634152213148
FAM13C,-0.0962101747381682,0.2931837063067531,0.6882426716681875
RP11-443O13.3,-0.001639100781143,0.8338269027529689,0.9892104897065562
MRPL50P4,0.0095907061141193,0.2223766951308876,0.6110435492635578
RP11-135D11.2,0.0036649952889619,0.5942991871816621,0.872024048033091
SLC16A9,0.0679778540904376,0.5512362209937736,0.8475971095226477
MRLN,-0.0262653345781437,0.7402250569734729,0.948490666772611
CCDC6,-0.0154326293294664,0.6454251500829233,0.9003367484685587
LINC01553,0.007981467237158,0.759914040976049,0.9581326464262659
ANK3,0.0526440344471026,0.4942788236373758,0.8120273710506054
RP11-388P9.2,0.0746265071297926,0.2051450135997703,0.5888283349215886
RP11-388P9.3,0.0017288992233673,0.160331469623616,0.521280185199958
ARL4AP1,-0.0869775456791993,0.0166874038730731,0.15604637756745574
RP11-131N11.4,0.1082102681928102,0.0908740744178815,0.4027437466001776
CDK1,-0.0279371975737476,0.8493301456344285,0.9953180937001421
RHOBTB1,0.12756621762533,0.1166371302457344,0.45908951077150234
RNU2-72P,0.0,1.0,1.0
LINC00845,0.0103497512942095,0.2375556615135922,0.6271676465252493
TMEM26,0.1001048113985365,0.2176202562449703,0.6058299351823263
TMEM26-AS1,-0.0406522033448813,0.0720487336534542,0.35776646057934974
C10orf107,0.0405402025560505,0.4823467543726879,0.8044282026090032
RP11-63A2.2,-0.0150851930637779,0.3695881881961385,0.747785975548759
RP11-491H19.1,-0.0244677892806907,0.1192268858131083,0.4641174615651579
ARID5B,-0.0072769269689823,0.9107271710453392,1.0
RTKN2,0.0143414242357835,0.8868725970541413,1.0
RP11-120C12.3,0.2362345409151825,2.2677303728559044e-05,0.0032555035604307438
RN7SL591P,0.0021071839833455,0.7996521931551323,0.975206588191436
ZNF365,-0.2356510955321646,0.0685447696510143,0.3477691510026183
ALDH7A1P4,0.0109390097611159,0.1329550217450765,0.49203712873357863
RP11-436D10.3,0.0289630119911115,0.3895219843118535,0.7633277395201632
ADO,-0.0004502738419905,0.9909033548481346,1.0
EGR2,-0.109065521995831,0.4828439408954653,0.8049659934454664
RNU6-543P,0.0036624630402416,0.160331469623616,0.521280185199958
RP11-144G16.1,0.0575464880065002,0.0153273303770251,0.14843881851029878
NRBF2,0.4197387912876641,7.07938909088925e-05,0.0064736684966470006
JMJD1C,0.2004905186073919,0.0027250927854811,0.05253115018083429
TATDN1P1,0.0817702811388609,0.350748377541294,0.732125758255542
RP11-351O1.4,0.0142466767259074,0.5929084827671337,0.871491340869211
MIR1296,-0.002078639717175,0.636539330150996,0.8962573776617256
PRELID1P3,-0.0172652714349015,0.6713240237784086,0.9132416461220461
JMJD1C-AS1,-0.0717997510123387,0.3916902284591643,0.7648859977122154
RP11-351O1.3,-0.032200581909221,0.0998653373265064,0.42305024406988734
REEP3,0.1072477179819173,0.037181134938479,0.24726428536501957
MRPL35P2,0.0064290528224295,0.9030121118736668,1.0
RP11-111N20.4,-0.0031595499046396,0.4768112374906381,0.800266506990466
RP11-170M17.1,-0.0002145851621098,0.9872332090929576,1.0
RPL7AP50,-0.1656594163872391,0.0531654554086196,0.30200804604583426
RP11-174J11.1,0.0121995557071366,0.1120806091144036,0.4499954351033013
DBF4P1,-0.0060857496477245,0.9334672033095974,1.0
RPL17P35,0.0012807873491737,0.8683330428271376,1.0
CYP2C61P,0.0049441103059548,0.224804197091567,0.6133552956542925
ANXA2P3,-0.0353185774686191,0.4160499719457193,0.7839536793427848
RP11-179K3.2,-0.0189370866635911,0.4005003838376236,0.7722016300933654
NEK4P3,0.0045907911261478,0.1603314696236162,0.521280185199958
RP11-252C24.3,-0.0046152012599074,0.3422099881217157,0.7249241280475209
MYL6P3,0.0095426900357059,0.8632531998973454,1.0
RP11-252C24.2,-0.0118014190156256,0.4291531437995428,0.7949009976630427
RP11-428G2.1,-0.0037950435768618,0.4768112374906379,0.800266506990466
LINC01515,0.0207004890640619,0.7640937891897658,0.9595507239958511
CTNNA3,0.0812080945770488,0.4188369438719318,0.7865404063490128
RP11-210G22.1,0.0030532609840498,0.7199965326109343,0.9385544316357064
RP11-65E10.1,0.0076296557853421,0.1603314696236162,0.521280185199958
LRRTM3,0.0438495144727176,0.4351919435744569,0.7991254148542465
RP11-344A5.1,-0.0103470672281882,0.1365693013986111,0.49836840253696374
RPL7AP51,0.0083891211475334,0.4114244304979958,0.7802809156822325
MIR7151,-0.0014750530340014,0.4768112374906379,0.800266506990466
AKR1B10P1,0.0652839712875905,0.0474541997848726,0.28518668629682553
RPL21P92,-0.0224494774533947,0.0706740560007661,0.3537234167025698
DNAJC12,-0.0882694601416771,0.5076114875218376,0.8210336076911637
RNU6-1250P,-0.0036850189065691,0.316067479027842,0.7069444887449957
RN7SL394P,-0.0176454546884432,0.1268840910260015,0.48069786934708364
DNAJC19P1,0.0,1.0,1.0
RP11-57G10.8,0.0672560879390604,0.5272434530554102,0.8328544709393867
RNU6-523P,0.0,1.0,1.0
RPL12P8,-0.108904883642868,0.1700288779659618,0.5364822856269672
SIRT1,0.1070796820897436,0.0376698119349448,0.24932721029213842
HERC4,0.2118001895144374,7.746308451762513e-06,0.0016018426931765873
RPS3AP38,0.1574300102297274,0.1343907412129162,0.49450705848347487
RN7SL220P,0.0054749862664717,0.9137630298949444,1.0
POU5F1P5,0.063513548603844,0.4366639635632667,0.7998107397700338
MYPN,0.0907809768950706,0.5305115273166459,0.8349796545124373
RN7SKP202,0.0152273704182651,0.2501338471831112,0.6399270324837816
ATOH7,0.1128681819358582,0.1548843506976487,0.521280185199958
RP11-153K11.3,0.0392533566486743,0.4477973454028123,0.800266506990466
KRT19P4,0.0061220376110611,0.8302663278822948,0.98738633411094
PBLD,0.173886809707357,0.0051963247236296,0.07699006099605968
HNRNPH3,0.0450755437338597,0.231950180498028,0.6216310384756184
RUFY2,0.097455538945094,0.017370966274374,0.1593004856124014
DNA2,0.1415802476063806,0.0341673588045807,0.23584074495633706
RPL26P29,-0.020745502756746,0.6503131086587939,0.9028612321727277
RNA5SP319,-0.0046285527746278,0.6348875978929879,0.8950234666022981
SLC25A16,0.0475724375347379,0.181788707766864,0.5538692174777484
RPL26P27,0.0151850710768338,0.8094127939536401,0.9796746268944857
TMEM14DP,-0.0161090147769058,0.75558525284655,0.9556497249745236
TET1,-0.1249126196727719,0.2457995648442932,0.6354704452975773
COX20P1,-0.0383133974381749,0.7157757363009789,0.9362795973677499
RPS3AP37,-0.0042731909841508,0.9127329636783408,1.0
RP11-119F7.5,-0.04523882788311,0.6670789730612595,0.9112485917425022
RP11-119F7.6,-0.0117959433523301,0.2114456590131234,0.5975167001714826
CCAR1,0.0591206392224328,0.1966760616795316,0.5764068741235907
SNORD98,0.0,1.0,1.0
MIR1254-1,-0.0101382634775414,0.8008787359883477,0.9756631463410919
STOX1,0.2220265545470825,0.0558031967417121,0.3103196614570181
RNU6-697P,-0.0054305669370946,0.1624943053959112,0.5245012191907753
DDX50,-0.0170210077122929,0.5674882557456611,0.8570697776381906
RNU6-571P,-0.011185221696353,0.3668995121317343,0.745522987291477
DDX21,-0.0842949113005152,0.1389241608026433,0.5026609084396807
KIF1BP,0.1068586004686161,0.0104730812888354,0.1177644600865298
MED28P1,0.135780068105526,0.0251790602697338,0.19701522979006847
ACTBP14,0.2330693765626029,0.0139305031881204,0.14046370250823628
SRGN,0.1992870396388859,0.0033170568717016,0.059549587792475295
VPS26A,0.039498591510121,0.2057135135580693,0.5897373649339861
RPS12P17,-0.0016178725628302,0.9821955889013394,1.0
SUPV3L1,-0.077058357484094,0.1320318379806029,0.4901166838413514
RP11-227H15.4,0.1065984125648461,0.0335024261524073,0.23340178576428872
HKDC1,0.0187009536365429,0.8276148429922802,0.9861710040912528
RP11-227H15.5,0.0033173555329537,0.911584423730902,1.0
HK1,-0.0365225052150113,0.4764456470521876,0.800266506990466
RPS15AP28,0.0163292061897683,0.4077405339212697,0.7777829843051803
TACR2,-0.1190639299973438,0.1619310909410251,0.5237117847746993
ATP5G1P7,0.0368444041826693,0.086329050687042,0.3916300095651485
TSPAN15,-0.102574528952404,0.2041903117128991,0.5873670395747891
TMEM256P1,-0.0070010673645169,0.617971974406128,0.8855211422907778
NEUROG3,-0.040309664982606,0.5311706840031026,0.835523251918901
RP11-343J3.2,-0.1739877669126199,0.0042423000870171,0.0684789019368532
MTATP6P23,0.0013872279318325,0.9075884298265712,1.0
MTCO2P23,-0.0049997831507017,0.7398175879489082,0.9482738802930153
MTCO1P23,-0.0208732731902859,0.2513520501649847,0.6411761657215478
MTND2P15,0.0027303124960953,0.8767012778558987,1.0
MTND1P20,0.0265837199026835,0.0438815304642919,0.2730317427748602
C10orf35,0.0138697561509192,0.8812291810833502,1.0
RP11-242G20.1,0.0334149219004137,0.0138924622566972,0.140213958128603
RPL5P26,0.0190977669587776,0.5646073381479524,0.8554827589279216
COL13A1,-0.3606468421500675,0.0115121629755337,0.12459793837437268
RP11-262I2.2,0.0250940480537319,0.4104296946438704,0.779752145119129
H2AFY2,-0.2454261932467874,0.0001558970099461,0.009907717772965646
AIFM2,0.0509463109003648,0.200248617969443,0.5818283331836623
TYSND1,-0.0329168306951037,0.3855339861475847,0.7603136050180909
SAR1A,-0.0116833077385164,0.5867660905484005,0.8680722586167929
CALM2P2,-0.0077090590795679,0.9388060435235144,1.0
RPS25P9,-0.0069246651426861,0.6932453075416608,0.9253214628194217
PPA1,0.0159281511251697,0.7419618989197712,0.9491792640934983
NPFFR1,-0.0068858852019325,0.9314401323040232,1.0
LRRC20,0.0421673322784775,0.5705429885096405,0.8584561872254599
CEP57L1P1,0.026632617625994,0.3377616634620177,0.721416757235815
EIF4EBP2,-0.0506813377886835,0.0911059257408272,0.40320832871448414
NODAL,0.0891025547579956,0.3883929423868669,0.7624807508506232
RP11-104F15.9,-0.0085504722562908,0.9130207932216938,1.0
PALD1,-0.0750161053358407,0.3366054974323887,0.7207674962082355
YY1P1,-0.0108741830203245,0.5140133339516626,0.8257351882329172
PRF1,-0.3963409022685864,0.0147241949003945,0.14491134811652
ADAMTS14,-0.3197062311429473,0.0322120992612038,0.22808338817997897
TBATA,-0.0811431272307562,0.235191217744541,0.6242492687237448
RPS26P40,0.0272251064627852,0.1313022243761933,0.48888630699393976
SGPL1,-0.0290940290630658,0.3798864720294065,0.7554347237775557
PCBD1,-0.1081649912008796,0.1122597594046628,0.45035896424304467
RP11-432J9.3,0.0096663906972529,0.7763709895746722,0.9650115677856786
RP11-432J9.6,-0.0191745887708143,0.4705100154766793,0.800266506990466
UNC5B,-0.0425237075194871,0.6633533212240017,0.909331824549311
UNC5B-AS1,-0.1335575362847115,0.0867284877575922,0.39293134668879953
SLC29A3,-0.0577872580114194,0.1550167194024722,0.521280185199958
RP11-327E2.5,-0.0028611945513326,0.9659224265791576,1.0
CDH23,0.0937661857413314,0.0859511783143951,0.3908526766429759
CDH23-AS1,-0.0129911125979657,0.3502008463178977,0.7317266497341346
C10orf105,0.3372239240206004,0.0175726530653973,0.16034201506705154
VSIR,0.1371801976427333,0.0854563357663371,0.38961351947184525
MIR7152,-0.0073183078915317,0.5213300802052803,0.8298297852569285
PSAP,-0.0412773068467937,0.3030219889411868,0.6977666954171103
RNU7-38P,0.0019834595433374,0.5735762783777769,0.86025800662587
RP11-472G21.2,0.0015004043719251,0.977881962305985,1.0
CHST3,0.1268916002164327,0.2028989012143409,0.5857869227123996
RP11-150D20.5,0.1007506512335344,0.2953365437188226,0.6902012114956899
SPOCK2,-0.2006570215085079,0.0298825591511844,0.21838670270166788
ASCC1,-0.0087168625472948,0.7779015585675071,0.965734340412911
RPL15P14,-0.121600788035989,0.1451135166309239,0.5144244228873125
ANAPC16,0.0146108515238574,0.5486991021774965,0.8460312203037307
DDIT4,-0.350794044871464,0.0581467989220124,0.3169912169712903
DNAJB12,-0.0308598940748591,0.4575925529197743,0.800266506990466
MICU1,0.0292259784903435,0.5527803741230064,0.8484897425665852
RNU6-805P,0.0011402629454018,0.9588226987272516,1.0
RP11-205A8.4,0.0917263234602675,0.111670421558032,0.44946527848577666
RP11-205A8.3,0.0501701469621515,0.5507247659525543,0.8472879726885876
RP11-167P22.3,0.006536029575069,0.7398240891435706,0.9482738802930153
RP11-167P22.4,-0.0191565796398866,0.3377336728050006,0.721416757235815
RN7SL840P,0.0206549302512943,0.368041845791907,0.7464523238480506
HMGN2P34,0.0245990345168795,0.1536377645805287,0.521280185199958
RP11-167P22.5,-0.0433465553370352,0.0988354846698543,0.4207444462801533
MCU,0.1200457693632617,0.0022349705006448,0.04687341896703839
MIR4676,0.0159815510572315,0.0056743313764382,0.08124049435665134
RP11-354E23.3,-0.0011241700066402,0.9801790862243226,1.0
RP11-354E23.4,0.0751687866308703,0.1351557437680613,0.49569499425844105
RP11-354E23.5,-0.0425979343605276,0.6364972938126181,0.8962369864573122
OIT3,0.0457227567475527,0.728711116950822,0.9427940876803693
NPM1P24,-0.0257422854128171,0.7479849410615744,0.9520632758786073
PLA2G12B,0.0141756395281229,0.8665569312763992,1.0
RPL17P50,-0.166546463283174,0.1771820985467623,0.5465725259142438
P4HA1,-0.0845769011113164,0.3121050143861805,0.706552571563101
RP11-344N10.4,0.0241454391708656,0.6166594237421767,0.8849110548834979
RP11-344N10.2,-0.0227754543261831,0.4963066789950482,0.8132005830522426
RP11-344N10.5,0.1404560468825569,0.124478750095561,0.47571087052104966
NUDT13,0.0705823536560672,0.2139000699494515,0.6004953521896768
RP11-152N13.16,0.0155862460188237,0.8499866650131276,0.9955632769637177
ECD,-0.1203503927172556,0.0004584979245776,0.018391123217149405
FAM149B1,0.0175334485942674,0.5549015150028744,0.8495273480654074
DNAJC9,-0.0018431757116559,0.9681641047758744,1.0
EIF4A2P2,0.0423140217082559,0.5342300317797368,0.8373694217101154
MRPS16,-0.0296717657603766,0.266118466528703,0.6599180369365785
DNAJC9-AS1,0.305697526741391,0.000307505300331,0.014511120947010837
CFAP70,0.1805324174420229,0.0056659103113066,0.08116331034239042
RNU6-833P,0.0640607369914057,0.1488450613619084,0.5208479962739121
ANXA7,0.0299400002785414,0.4232476475455901,0.7899006244022408
RP11-537A6.9,-0.0840028575184474,0.3637494759795909,0.7428118130807321
RPL26P6,0.1098107741319823,0.1926235604598913,0.5701114346774945
MSS51,0.0931502911469719,0.1508355784069268,0.521280185199958
PPP3CB,0.0359314612977702,0.3183114187010174,0.707902775801481
PPP3CB-AS1,-0.0184299988289751,0.6983824571294242,0.927399081337592
USP54,-0.0080308774719089,0.884491482938973,1.0
RNU6-883P,0.0002784049354087,0.9835674628292798,1.0
RPS26P41,0.0221332677044613,0.1055530180929471,0.43631031753843935
RP11-464F9.20,-0.0221642472780696,0.8129925531312638,0.9807506399554063
RP11-464F9.22,0.0813012906607272,0.421283610951821,0.7884786341607056
MYOZ1,0.0410605292062655,0.8371650557037542,0.990660085692625
SYNPO2L,-0.0823039562285665,0.5400648981094807,0.8405286346492792
RP11-464F9.21,0.0291539870368419,0.1569318308865761,0.521280185199958
AGAP5,0.0293503857699857,0.5350566095504092,0.8377404001572111
RP11-574K11.29,-0.049341963528134,0.4985279733467858,0.8147767910780099
RNA5SP320,-0.0063067225626457,0.5434110038378008,0.842852900006058
BMS1P4,-0.1089208071962563,0.1579887780502891,0.521280185199958
GLUD1P3,-0.0048121543855987,0.9433440988096112,1.0
DUSP8P5,-0.0524671840493773,0.3545060798016569,0.7349687038026755
RP11-574K11.27,0.0863926095040654,0.0831569694731727,0.3846230007184143
RP11-574K11.24,-0.1250599044839123,0.0111740532485207,0.12219830026907894
SEC24C,0.0228616117435973,0.550013974033571,0.8467646347454901
RP11-574K11.32,-0.1093848234896123,0.0847841036697022,0.38798564125591517
FUT11,-0.1361128785749929,0.0079785573375001,0.09955780621001269
CHCHD1,-0.0041680140064366,0.9370328185573124,1.0
ZSWIM8,-0.0459178528785685,0.2047916661411032,0.5883584169021737
RP11-574K11.26,-0.0092699775692824,0.8802160386942983,1.0
ZSWIM8-AS1,0.0206505382183911,0.7132881148327241,0.9347993454606972
NDST2,0.0530623526880043,0.3435928955003355,0.7261759700973108
CAMK2G,0.0791490590121951,0.0922152145705881,0.4059521807787715
RP11-574K11.5,0.0647066252763474,0.4302592051670958,0.7955257256638711
RP11-574K11.8,0.1099553912559964,0.2828034786505687,0.6780073743246101
PLAU,-0.5247558057484688,0.019791403793593,0.17093584057800654
C10orf55,-0.3396332158921346,0.0420996077141852,0.2669440683250242
VCL,0.0680016303342454,0.0693173003329253,0.3499648626445073
RP11-417O11.5,0.0305422871277185,0.581598523949181,0.8652302980218868
AP3M1,0.0421566671505392,0.2371078033986282,0.6267066910576328
ADK,-0.0546577276176867,0.2998084554648418,0.6944592603652818
TIMM9P1,-0.0067375201950132,0.7580836520689072,0.9568856123409428
RPSAP6,-0.0640347649453096,0.2590774538368289,0.6517632617307231
RAB5CP1,0.1097812270105203,0.118104971789742,0.46190215356835
RP11-46O21.2,0.0223118729100076,0.4111207831888657,0.7800877896439663
MRPL35P3,-0.0025924360721365,0.9475173646851256,1.0
NDUFA8P1,-0.0065096112505265,0.7537550835487768,0.9547493571504991
POLR3DP1,-0.0012936480531445,0.9820228704647518,1.0
RP11-383B24.3,0.0067240290166065,0.6794214604509867,0.9180710544876489
RP11-222G7.2,-0.0288663962095503,0.4255442060629036,0.7921204752245647
KAT6B,0.0507069788727208,0.4007884209441509,0.7724012771943748
RP11-77G23.2,-0.0068455485393814,0.7072830686544326,0.931935159035303
RP11-77G23.5,-0.0166652204738349,0.5664716932385561,0.8564388769734784
DUPD1,0.0656186629629082,0.3882053910166264,0.7623074244228505
PPIAP13,0.0425453123592438,0.4994210998336504,0.8153533733182153
DUSP13,0.0099611255201757,0.926321375522284,1.0
SAMD8,0.0663562476706356,0.2727089743852016,0.6671025823200665
RPS26P42,0.1110197545443741,0.0504136124962163,0.29388710282936553
VDAC2,-0.1764231387510912,2.1651378750434978e-06,0.0006253926289649451
COMTD1,-0.0941694550211245,0.0537021088322383,0.3036778045752593
RPL39P25,0.002700828661888,0.8277231876580851,0.9861710040912528
ZNF503-AS1,0.0120882075912705,0.8673465060923007,1.0
HMGA1P5,-0.0060151937410068,0.6634216014883323,0.909331824549311
RP11-399K21.11,-0.0094988170018968,0.2146853907643064,0.6015554510396252
RP11-399K21.5,0.007155711232375,0.2758595771909649,0.670526758805235
SPA17P1,0.0070320142710919,0.4761149962815223,0.800266506990466
ZNF503,-0.1070195220136115,0.1175090679688174,0.4610172503452159
ZNF503-AS2,-0.0697456564906779,0.48508307758413,0.8058658128840644
RP11-399K21.13,0.0274444672621097,0.293032098325756,0.6880519703999859
RP11-399K21.14,0.0082669373951453,0.9128238961523422,1.0
RP11-399K21.10,0.0199667691855449,0.3559581572941576,0.7359668127178705
C10orf11,-0.1287484132934366,0.0331636010981567,0.23220759885297998
RP11-399K21.12,-0.0180377453990659,0.7318939596412792,0.9442997643964881
MIR606,0.0091110641018532,0.1202401481422802,0.46630320149061316
RP11-310J24.3,0.0491970632615609,0.1068631018950876,0.4391982578225267
RP11-367B6.2,-0.1344933656823844,0.0712150799313128,0.3553723623044085
RN7SL518P,-0.004443468638699,0.5462396158624484,0.8447838394805174
RNU6-673P,0.0043109583211124,0.1603314696236164,0.521280185199958
RP11-43N22.1,-0.0091529963747227,0.5449976053080146,0.8439818115170823
RP11-369F10.2,0.0092712131756439,0.521693971203249,0.8299435884380202
RP11-325D15.2,-0.0018182312578594,0.8906358659118626,1.0
